id,mention,cui,start_index,end_index,sentence
20825,os hamatum,C0560737,72,82,De musculus flexor digiti minimi brevis ontstaat uit de hamulus van het os hamatum en het palmaire oppervlak van het retinaculum flexorium van de hand.
20830,musculus opponens digiti minimi manus,C0224293,98,135,"De andere twee spieren waaruit de pinkmuis bestaat, zijn de musculus abductor digiti minimi en de musculus opponens digiti minimi manus."
20833,musculus extensor indicis,C0224286,113,138,"Ter hoogte van de pols vertakt de spier zich in vier aanhechtingspezen, die samen met de aanhechtingspees van de musculus extensor indicis door het vierde peescompartiment van het retinaculum extensorium gaan."
20835,Chronische pijn,C0150055,0,15,"Chronische pijn, verminderde mobiliteit en lumbale hyperlordose zijn veel voorkomende symptomen."
20836,paraneoplastische variant,C0030472,48,73,Een kleine minderheid van de patiënten heeft de paraneoplastische variant van de aandoening.
20839,geatrofieerd,C0333641,69,81,"De paradidymis vertegenwoordigt een overblijfsel van een ongebruikt, geatrofieerd deel van het lichaam van Wolff."
20840,het verlies van bewustzijn,C0041657,55,81,De symptomen verergeren vaak snel en kunnen leiden tot het verlies van bewustzijn.
20842,temozolomide,C0076080,13,25,Het medicijn temozolomide wordt vaak ingezet als onderdeel van de chemotherapie.
20852,musculus brachioradialis,C0224264,70,94,"In oudere teksten werd de term ""supinator longus"" gebruikt om naar de musculus brachioradialis te verwijzen, en ""supinator brevis"" werd gebruikt om de spier te beschrijven die nu bekend staat als de musculus supinator."
20855,sesambeentje,C0036846,53,65,Op de kruising tussen de peeskoppen bevindt zich een sesambeentje.
20858,T1,C0037941,84,86,"Het diepe deel wordt vaak geïnnerveerd door de diepe tak van de nervus ulnaris (C8, T1 )."
20860,Depressie,C0086132,0,9,"Depressie, financieel verlies en gezinsbreuk zijn bekende complicaties."
20862,zaadstreng,C0037855,43,53,Bij draaiing van de appendix testis kan de zaadstreng soms worden afgekneld.
20872,glyceryltrioleaat,C0041073,155,172,De plasma-VLCFA-niveaus worden verlaagd wanneer de VLCFA via de voeding wordt verlaagd in combinatie met suppletie van Lorenzo's olie (een 4:1-mengsel van glyceryltrioleaat en glyceryltrierucaat) bij X- ALD- patiënten.
20873,ALD-,C0162309,203,207,De plasma-VLCFA-niveaus worden verlaagd wanneer de VLCFA via de voeding wordt verlaagd in combinatie met suppletie van Lorenzo's olie (een 4:1-mengsel van glyceryltrioleaat en glyceryltrierucaat) bij X- ALD- patiënten.
20875,tuberculum ossis trapezii,C0223736,74,99,De spier heeft zijn origo in het retinaculum flexorium van de hand en het tuberculum ossis trapezii.
20876,middenhandsbeentje van de duim,C0730131,66,96,De insertie is aan de radiale zijde over de gehele lengte van het middenhandsbeentje van de duim.
20879,appendix testis,C0332989,24,39,Bij mannen wordt het de appendix testis of hydatide van Morgagni genoemd.
20882,nierkanker,C0740457,43,53,Het gaat in zo'n 10% van alle gevallen van nierkanker om urotheelkanker.
20886,verveelden,C0006019,174,184,"Sommige beoordelaars waren geschokt door de expliciet beschreven gruwelijkheden of vonden die het uiterste vragen van de lezer, terwijl anderen die saai vonden of zich zelfs verveelden."
20893,ligamentum intercarpeum,C1322271,109,132,"Het caput obliquum komt voort uit het os capitatum, de basis van het middenhandsbeentjes II en&nbsp;III, het ligamentum intercarpeum en de omhulling van de pees van de musculus flexor carpi radialis."
20905,corpus spongiosum,C1522442,40,57,Distaal versmelt elk crus penis met het corpus spongiosum.
20909,een hoog cholesterolgehalte in het bloed,C0595929,20,60,Complicaties kunnen een hoog cholesterolgehalte in het bloed zijn.
20912,hydrocele,C1720771,102,111,"Peritoneale vloeistof kan door een open processus vaginalis stromen, wat leidt tot de vorming van een hydrocele."
20917,mechanica,C0376706,44,53,"In Mantua publiceerde hij een essay over de mechanica, in het Italiaans."
20920,arteria ovarica,C0226411,142,157,Ze liggen nabij de monding van de eileider in de baarmoeder in het mesenterium van de eileider (mesosalpinx) tussen de onderste takken van de arteria ovarica.
20924,masculiene,C0042757,126,136,"Door de opkomst van internetcultuur ontstond de positievere connotatie, omdat het een beroep deed op een mix van feminiene en masculiene eigenschappen."
20925,rete testis,C0035278,111,122,"Een tweede gang, de ductulus aberrans superior, bevindt zich in de kop van de bijbal; deze is verbonden met de rete testis."
20930,musculus palmaris longus,C0224253,130,154,De top ervan loopt door in de onderste rand van het transversale carpale ligament en is de plaats waar de uitgebreide pees van de musculus palmaris longus aanhecht.
20931,peesblad,C0015641,124,132,"Het centrale deel van de palmaire aponeurose is nauw verbonden met de handpalmhuid door dicht fibroareolair weefsel dat het peesblad van de handpalm vormt, en ontspringt via de mediale rand aan de musculus palmaris brevis."
20932,musculus palmaris brevis,C0224276,197,221,"Het centrale deel van de palmaire aponeurose is nauw verbonden met de handpalmhuid door dicht fibroareolair weefsel dat het peesblad van de handpalm vormt, en ontspringt via de mediale rand aan de musculus palmaris brevis."
20935,fistula vesicivaginalis,C0042582,7,30,Ze had fistula vesicivaginalis ontwikkeld.
20939,de tering,C0041296,114,123,"Een paar maanden later constateerde Everard bij de 28-jarige prins Alexander, die hoestte en sterk was vermagerd, de tering."
20940,subcutane injecties,C0021499,33,52,Tirzepatide wordt toegediend via subcutane injecties (onder de huid).
20943,GIP,C0017132,82,85,Uit signaleringsonderzoeken is gebleken dat tirzepatide de werking van natuurlijk GIP op de GIP-receptor nabootst.
20945,vergiftigen,C0032346,109,120,Bloeiende cyanobacteriën kunnen cyanotoxinen produceren in concentraties groot genoeg om dieren en mensen te vergiftigen met mogelijk letale gevolgen.
20957,lesbianisme,C0242659,43,54,"Dat ideaal was algemeen geformuleerd, maar lesbianisme speelde een centrale rol in hun feminisme."
20959,anoftalmie,C0003119,4,14,Bij anoftalmie wordt er geen oogbol gevormd.
20962,pupillen,C0034121,41,49,Mensen met afakie hebben relatief kleine pupillen en hun pupillen verwijden zich in mindere mate.
20970,microftalmie,C4274282,48,60,Veel gevallen van anoftalmie komen ook voor bij microftalmie.
20972,2-propanol,C0022237,0,10,2-propanol moet worden vermeden omdat het de oogprotese kan beschadigen.
20981,Klieren van Meibom,C0025181,52,70,"Verschillende oogkwalen, zoals verstoppingen van de Klieren van Meibom, blefaritis, strontjes en droge ogen worden wel geassocieerd met het gebruik van kustwimpers en wimperextensies."
20982,blefaritis,C0339063,72,82,"Verschillende oogkwalen, zoals verstoppingen van de Klieren van Meibom, blefaritis, strontjes en droge ogen worden wel geassocieerd met het gebruik van kustwimpers en wimperextensies."
20984,droge ogen,C0022575,97,107,"Verschillende oogkwalen, zoals verstoppingen van de Klieren van Meibom, blefaritis, strontjes en droge ogen worden wel geassocieerd met het gebruik van kustwimpers en wimperextensies."
20994,Oorlog,C1449759,8,14,"Toen de Oorlog in 1914 uitbrak, liep hij echter negatief in de kijker als Duitse staatsburger."
20997,celculturen,C0007585,107,118,Deze cellen zijn bijzonder resistent; ze kunnen zelfs van lijken van enkele dagen oud genomen worden en in celculturen geplaats worden.
21000,Paraplegie,C0037772,0,10,"Paraplegie, quadriplegie en andere aandoeningen die het gebruik van een beenaangedreven fiets uitsluiten."
21001,quadriplegie,C0034372,12,24,"Paraplegie, quadriplegie en andere aandoeningen die het gebruik van een beenaangedreven fiets uitsluiten."
21012,aortaklepstenose,C1261287,60,76,[20] Tot slot is de mildste vorm het mitralisklepstenose en aortaklepstenose (MS-AS) subtype.
21022,zuurstofdesaturatie,C0523807,250,269,"Hoewel aderlijk bloed uit de bovenste helft van het lichaam zich niet langer mengt met zuurstofrijk bloed in de rechterkamer, is er nog steeds vermenging van het aderlijk bloed uit de onderste helft van het lichaam, wat leidt tot een zekere mate van zuurstofdesaturatie."
21033,middel-,C0230393,172,179,"In het systeem dat bijvoorbeeld in Duitsland en Frankrijk wordt gebruikt, staat de duim voor 1, de duim plus de wijsvinger voor 2, enzovoort, totdat de duim plus de wijs-, middel-, ring- en pinkvinger samen 5 vormen."
21034,ring-,C0230398,181,186,"In het systeem dat bijvoorbeeld in Duitsland en Frankrijk wordt gebruikt, staat de duim voor 1, de duim plus de wijsvinger voor 2, enzovoort, totdat de duim plus de wijs-, middel-, ring- en pinkvinger samen 5 vormen."
21035,pinkvinger,C0230403,190,200,"In het systeem dat bijvoorbeeld in Duitsland en Frankrijk wordt gebruikt, staat de duim voor 1, de duim plus de wijsvinger voor 2, enzovoort, totdat de duim plus de wijs-, middel-, ring- en pinkvinger samen 5 vormen."
21039,craniale ganglia,C0040995,134,150,"Daarom is nauwkeurige cel-celcommunicatie vereist om menging, juiste positionering, aggregatie en differentiatie van de zich vormende craniale ganglia te vergemakkelijken."
21042,te boeren,C0014724,125,134,De spier is altijd gesloten (trekt actief samen) en staat open om te slikken of om de druk in de slokdarm te verlichten door te boeren of te braken.
21043,te braken,C0042963,138,147,De spier is altijd gesloten (trekt actief samen) en staat open om te slikken of om de druk in de slokdarm te verlichten door te boeren of te braken.
21045,aerofagie,C0001707,128,137,"Bij veel patiënten wordt pas na jaren van testen en mislukte behandelingen voor gastronomische aandoeningen zoals refluxziekte, aerofagie, galblaasdisfunctie en PDS, een nauwkeurige diagnose van R-CPD gesteld."
21046,PDS,C0022104,161,164,"Bij veel patiënten wordt pas na jaren van testen en mislukte behandelingen voor gastronomische aandoeningen zoals refluxziekte, aerofagie, galblaasdisfunctie en PDS, een nauwkeurige diagnose van R-CPD gesteld."
21061,Ericaceae,C0446235,85,94,"Rododendronhoning wordt geproduceerd in het voorjaar, wanneer planten uit de familie Ericaceae, zoals rododendrons, in bloei staan."
21064,bindweefselmatrix,C0009780,134,151,"Bepaalde mesenchymcellen groeperen zich, meestal in de buurt van of rond de bloedvaten, en differentiëren tot osteogene cellen die de bindweefselmatrix vormen."
21074,schildkraakbeen,C0040126,84,99,"ribkraakbeen, gewrichtskraakbeen, tracheaalkraakbeen, neuskraakbeen, strottenhoofd: schildkraakbeen, ringkraakbeen)."
21075,ringkraakbeen,C0010323,101,114,"ribkraakbeen, gewrichtskraakbeen, tracheaalkraakbeen, neuskraakbeen, strottenhoofd: schildkraakbeen, ringkraakbeen)."
21077,puntmutatie,C0162735,28,39,"Een voorbeeld hiervan is de puntmutatie G380R op het fibroblastgroeifactorreceptor 3 (FGFR-3)-gen, wat leidt tot achondroplasie, een vorm van dwerggroei."
21081,schamen,C0036938,97,104,"Gisèle Pélicot vroeg om openbaarmaking van de procedure en verklaarde dat ze zich niet hoefde te schamen, en een van haar advocaten, Stéphane Babonneau, voegde toe: ""de schaamte moet naar de andere kant gaan""."
21088,proliferatieve,C0596290,11,25,Vanwege de proliferatieve aard van chondroblasten vormen cellen een groter deel van de samenstelling dan wat normaal gesproken in voltooid kraakbeen wordt aangetroffen.
21089,BMP4,C0053932,126,130,"Deze cellen, wanneer ze zich vormen vanuit het mesoderm, vormen zich specifiek vanuit embryonale stamcellen via inductie door BMP4 en fibroblastgroeifactor FGF2 terwijl de foetus zich in de baarmoeder bevindt."
21093,Kraakbeenkanker,C1335473,0,15,"Kraakbeenkanker is een kwaadaardige tumor, maar de meeste zijn laaggradige tumoren (relatief langzaam delende cellen met een lagere kans op uitzaaiingen van de tumor op afstand) en verschijnen vaak in de axiale skeletregio."
21097,artropathie,C0022408,184,195,"Resorptie van niet-gemineraliseerd subchondraal kraakbeen door chondroclasten en macrofagen kan een kenmerk zijn van gewrichtsdestructie bij ontsteking en niet-ontsteking gerelateerde artropathieën, evenals bij ontsteking en neoplastische subchondrale gerelateerde botlaesies."
21105,voetgewrichten,C0016504,145,159,Voorbeelden hiervan zijn stabilisatie van de voetboog (bij klauw- en hamertenen) of het rekken van de peesplaat en het beweeglijker maken van de voetgewrichten (hielspoor).
21118,Endoftalmitis,C0014236,73,86,Sauberzweig zat niet gevangen en was niet transporteerbaar; sympathische Endoftalmitis leidde tot een snel progressieve ontwikkeling in het linkeroog.
21120,orgaantransplantaat,C0040732,97,116,"Onderdrukking van de afweer is soms hard nodig, bijvoorbeeld om te voorkomen dat het lichaam een orgaantransplantaat afstoot."
21124,prematuur,C0151526,29,38,"Bij te vroeg geboren baby's (prematuur) is de HPG-activatie sterker en langer, met hogere gonadotropine- en steroïdenspiegels dan bij voldragen (a terme) baby's."
21125,hypogonadotroop hypogonadisme,C0948896,88,117,De minipuberteit biedt een diagnostisch venster (golden window) voor aandoeningen zoals hypogonadotroop hypogonadisme (HH) of ontwikkelingsstoornissen van geslachtskenmerken ().
21128,prolactinomen,C0033375,16,29,25 tot 90% zijn prolactinomen.
21129,galactorroe,C3665358,30,41,"Een teveel aan prolactine kan galactorroe veroorzaken, en een teveel aan groeihormoon veroorzaakt acromegalie die klinisch niet te onderscheiden is van sporadisch optredende acromegalie."
21132,Carcinoïde,C0553707,0,10,"Carcinoïde tumoren, met name die welke afkomstig zijn van de embryonale voordarm (longen, thymus), komen in sommige gevallen voor."
21136,hypoxische,C0700292,135,145,"VEGF is onderdeel van het systeem dat de zuurstoftoevoer naar weefsels herstelt wanneer de bloedcirculatie onvoldoende is, zoals onder hypoxische omstandigheden."
21145,paraneoplastisch syndroom,C0030472,26,51,Het POEMS-syndroom is een paraneoplastisch syndroom veroorzaakt door een kloon van afwijkende plasmacellen.
21150,differentieert,C0007589,64,78,"Het kan ervoor zorgen dat een cel overleeft, migreert of verder differentieert."
21159,chromosoom 2,C0008662,31,43,Het TGFA-gen van TGF-α ligt op chromosoom 2 (2p13).
21162,satellietgliacel,C0205868,131,147,Binnen de ganglion spinale (DRG) worden TGF-α en zijn receptor voornamelijk tot expressie gebracht in kleine DRG-zenuwcellen en in satellietgliacellen die sommige grote of middelgrote zenuwcellen omringen.
21171,Pediatrische,C0030755,0,12,Pediatrische gevallen worden normaal gesproken behandeld voor symptomen waarbij de ziekte binnen weken tot maanden verdwijnt.
21180,hyaliene membranenziekte,C0020192,181,205,"Er worden echter pas voldoende hoeveelheden oppervlakte-actieve stof afgescheiden rond de 33e week van de zwangerschap – dit is de belangrijkste reden voor de verhoogde mate van de hyaliene membranenziekte bij zuigelingen, dat drastisch afneemt bij leeftijden boven de 33e week van de zwangerschap gerekend vanaf de bevruchting."
21181,de bloeddruk,C0005823,8,20,"Wanneer de bloeddruk onder de CrCP daalt, kan het bloedvat de externe druk (hetzij van de omgeving, hetzij van de gladde spiercellen) niet meer compenseren, waardoor de bloedstroom stopt."
